subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
350,250.0,15,2,43.5,607.0,563.5
350,300.0,16,3,-48.0,551.3333333333334,599.3333333333334
350,350.0,8,2,-95.5,573.5,669.0
350,400.0,2,2,-112.0,522.5,634.5
354,300.0,13,3,86.66666666666667,591.0,504.3333333333333
355,300.0,4,2,67.5,535.5,468.0
355,450.0,13,2,-88.5,665.5,754.0
355,600.0,3,2,11.5,814.5,803.0
357,350.0,20,7,-65.14285714285714,503.0,568.1428571428571
357,400.0,9,2,-110.5,554.5,665.0
358,250.0,5,3,-139.66666666666666,444.3333333333333,584.0
360,250.0,10,2,76.0,639.0,563.0
360,300.0,15,3,-133.0,471.0,604.0
360,350.0,15,3,-75.33333333333333,536.3333333333334,611.6666666666666
360,450.0,5,2,-25.0,590.5,615.5
362,200.0,10,2,-144.0,480.0,624.0
362,250.0,21,3,-80.0,429.3333333333333,509.3333333333333
362,300.0,18,4,-89.0,427.25,516.25
363,0.0,15,3,98.33333333333333,680.3333333333334,582.0
363,400.0,7,2,-32.5,616.0,648.5
364,300.0,6,2,-99.0,378.5,477.5
364,350.0,4,2,-62.0,490.5,552.5
365,250.0,15,3,-123.0,460.3333333333333,583.3333333333334
