subject,ssd,nstoptrials,n_matched_go,mean_violation,mean_stopFailureRT,mean_precedingGoRT
65,433.0,28,11,-131.9090909090909,611.6363636363636,743.5454545454545
65,467.0,12,6,66.66666666666667,765.0,698.3333333333334
65,533.0,2,2,67.5,832.5,765.0
66,367.0,5,2,-370.5,581.5,952.0
66,400.0,4,2,-225.0,562.0,787.0
66,500.0,25,5,-47.799999999999976,714.2,762.0
66,533.0,28,14,-137.0,679.1428571428571,816.1428571428571
66,567.0,17,7,-312.42857142857144,647.2857142857143,959.7142857142857
66,600.0,11,4,-38.75,731.0,769.75
66,633.0,10,4,57.25,755.0,697.75
66,667.0,9,4,-77.25,812.0,889.25
66,700.0,6,3,-95.33333333333333,776.3333333333334,871.6666666666666
66,733.0,3,2,-323.5,630.0,953.5
101,50.0,24,2,336.5,906.0,569.5
101,167.0,12,3,-9.333333333333334,510.0,519.3333333333334
101,200.0,18,7,32.57142857142857,720.7142857142857,688.1428571428571
101,233.0,25,6,67.33333333333333,696.5,629.1666666666666
101,267.0,33,12,-137.58333333333334,670.5833333333334,808.1666666666666
101,300.0,27,12,16.916666666666668,614.25,597.3333333333334
101,333.0,13,7,-75.71428571428571,640.1428571428571,715.8571428571429
101,367.0,5,2,-97.5,521.0,618.5
101,400.0,2,2,-21.5,739.5,761.0
105,50.0,24,2,150.0,2405.0,2255.0
105,200.0,3,2,439.5,2288.0,1848.5
105,1033.0,13,3,-438.0,1323.3333333333333,1761.3333333333333
105,1100.0,12,4,-287.5,1643.0,1930.5
105,1200.0,8,3,-524.0,1515.0,2039.0
105,1300.0,2,2,-338.5,1410.0,1748.5
106,1100.0,21,5,-214.4,1470.0,1684.4
106,1200.0,16,4,-791.0,1024.0,1815.0
106,1300.0,4,2,-552.0,1044.0,1596.0
107,400.0,7,3,-336.0,603.3333333333334,939.3333333333334
107,433.0,8,2,-144.0,686.5,830.5
107,467.0,16,3,-133.0,614.0,747.0
107,500.0,22,7,14.571428571428571,658.5714285714286,644.0
107,533.0,26,4,-345.75,671.75,1017.5
107,567.0,17,10,-479.8,689.3,1169.1
107,600.0,4,2,-547.0,695.0,1242.0
107,667.0,5,2,-835.0,737.5,1572.5
107,700.0,5,2,-374.5,647.0,1021.5
107,767.0,6,2,-248.0,997.5,1245.5
107,800.0,2,2,-267.5,775.0,1042.5
108,700.0,20,5,-179.8,996.2,1176.0
108,733.0,20,10,-360.6,822.9,1183.5
108,767.0,18,3,-252.33333333333334,747.3333333333334,999.6666666666666
108,800.0,18,7,-63.57142857142857,935.2857142857143,998.8571428571429
108,833.0,11,5,-365.4,890.0,1255.4
108,867.0,8,3,-161.33333333333337,936.0,1097.3333333333333
108,900.0,8,2,17.0,1066.0,1049.0
111,167.0,14,2,-103.0,486.5,589.5
111,200.0,23,8,102.375,659.75,557.375
111,233.0,23,9,-139.55555555555554,476.8888888888889,616.4444444444445
111,267.0,17,8,-104.125,479.75,583.875
111,300.0,17,6,20.166666666666668,525.1666666666666,505.0
111,333.0,16,7,-56.57142857142857,504.57142857142856,561.1428571428571
111,367.0,13,4,-253.0,535.75,788.75
111,400.0,9,5,-154.8,482.8,637.6
111,433.0,3,2,-316.5,569.5,886.0
