ssd,subject,violation,study
200.0,5508,-68.1111111111111,TurkSimpleHigh
250.0,5508,-35.0,TurkSimpleHigh
300.0,5508,4.333333333333333,TurkSimpleHigh
350.0,5508,-32.44444444444444,TurkSimpleHigh
400.0,5508,30.0,TurkSimpleHigh
450.0,5508,,TurkSimpleHigh
500.0,5508,,TurkSimpleHigh
550.0,5508,,TurkSimpleHigh
600.0,5508,,TurkSimpleHigh
650.0,5508,,TurkSimpleHigh
700.0,5508,,TurkSimpleHigh
750.0,5508,,TurkSimpleHigh
0.0,5509,-47.6,TurkSimpleHigh
50.0,5509,-7.0,TurkSimpleHigh
100.0,5509,4.2,TurkSimpleHigh
150.0,5509,-20.222222222222218,TurkSimpleHigh
200.0,5509,-103.75,TurkSimpleHigh
250.0,5509,16.285714285714285,TurkSimpleHigh
300.0,5509,34.833333333333336,TurkSimpleHigh
350.0,5509,6.5,TurkSimpleHigh
400.0,5509,,TurkSimpleHigh
450.0,5509,,TurkSimpleHigh
500.0,5509,,TurkSimpleHigh
550.0,5509,,TurkSimpleHigh
600.0,5509,,TurkSimpleHigh
650.0,5509,,TurkSimpleHigh
700.0,5509,,TurkSimpleHigh
750.0,5509,,TurkSimpleHigh
0.0,5512,,TurkSimpleHigh
50.0,5512,,TurkSimpleHigh
100.0,5512,,TurkSimpleHigh
150.0,5512,90.0,TurkSimpleHigh
200.0,5512,73.8888888888889,TurkSimpleHigh
250.0,5512,41.083333333333336,TurkSimpleHigh
300.0,5512,73.18181818181819,TurkSimpleHigh
350.0,5512,-71.0,TurkSimpleHigh
400.0,5512,,TurkSimpleHigh
450.0,5512,,TurkSimpleHigh
500.0,5512,,TurkSimpleHigh
550.0,5512,,TurkSimpleHigh
600.0,5512,,TurkSimpleHigh
650.0,5512,,TurkSimpleHigh
700.0,5512,,TurkSimpleHigh
750.0,5512,,TurkSimpleHigh
0.0,5514,,TurkSimpleHigh
50.0,5514,,TurkSimpleHigh
100.0,5514,48.66666666666666,TurkSimpleHigh
150.0,5514,3.8181818181818175,TurkSimpleHigh
200.0,5514,8.7,TurkSimpleHigh
250.0,5514,11.0,TurkSimpleHigh
300.0,5514,-129.5,TurkSimpleHigh
350.0,5514,,TurkSimpleHigh
400.0,5514,,TurkSimpleHigh
450.0,5514,,TurkSimpleHigh
500.0,5514,,TurkSimpleHigh
550.0,5514,,TurkSimpleHigh
600.0,5514,,TurkSimpleHigh
650.0,5514,,TurkSimpleHigh
700.0,5514,,TurkSimpleHigh
750.0,5514,,TurkSimpleHigh
0.0,5515,,TurkSimpleHigh
50.0,5515,,TurkSimpleHigh
100.0,5515,,TurkSimpleHigh
150.0,5515,,TurkSimpleHigh
200.0,5515,,TurkSimpleHigh
250.0,5515,,TurkSimpleHigh
300.0,5515,,TurkSimpleHigh
350.0,5515,,TurkSimpleHigh
400.0,5515,-35.333333333333336,TurkSimpleHigh
450.0,5515,-22.5,TurkSimpleHigh
500.0,5515,-23.0,TurkSimpleHigh
550.0,5515,-41.4,TurkSimpleHigh
600.0,5515,7.8,TurkSimpleHigh
650.0,5515,-55.0,TurkSimpleHigh
700.0,5515,-28.8,TurkSimpleHigh
750.0,5515,33.5,TurkSimpleHigh
0.0,5516,,TurkSimpleHigh
50.0,5516,,TurkSimpleHigh
100.0,5516,,TurkSimpleHigh
150.0,5516,,TurkSimpleHigh
200.0,5516,,TurkSimpleHigh
250.0,5516,-77.28571428571429,TurkSimpleHigh
300.0,5516,-36.75,TurkSimpleHigh
350.0,5516,-120.33333333333331,TurkSimpleHigh
400.0,5516,27.66666666666667,TurkSimpleHigh
450.0,5516,-224.0,TurkSimpleHigh
500.0,5516,-93.14285714285714,TurkSimpleHigh
550.0,5516,14.75,TurkSimpleHigh
600.0,5516,-210.75,TurkSimpleHigh
650.0,5516,,TurkSimpleHigh
700.0,5516,,TurkSimpleHigh
750.0,5516,,TurkSimpleHigh
0.0,5520,,TurkSimpleHigh
50.0,5520,,TurkSimpleHigh
100.0,5520,,TurkSimpleHigh
150.0,5520,,TurkSimpleHigh
200.0,5520,,TurkSimpleHigh
250.0,5520,-30.714285714285715,TurkSimpleHigh
300.0,5520,-75.8,TurkSimpleHigh
350.0,5520,-46.625,TurkSimpleHigh
400.0,5520,-49.5,TurkSimpleHigh
450.0,5520,,TurkSimpleHigh
500.0,5520,,TurkSimpleHigh
550.0,5520,,TurkSimpleHigh
600.0,5520,,TurkSimpleHigh
650.0,5520,,TurkSimpleHigh
700.0,5520,,TurkSimpleHigh
750.0,5520,,TurkSimpleHigh
0.0,5521,,TurkSimpleHigh
50.0,5521,,TurkSimpleHigh
100.0,5521,,TurkSimpleHigh
150.0,5521,,TurkSimpleHigh
200.0,5521,,TurkSimpleHigh
250.0,5521,,TurkSimpleHigh
300.0,5521,-30.75,TurkSimpleHigh
350.0,5521,-48.25,TurkSimpleHigh
400.0,5521,-25.75,TurkSimpleHigh
450.0,5521,-96.91666666666669,TurkSimpleHigh
500.0,5521,33.25,TurkSimpleHigh
550.0,5521,,TurkSimpleHigh
600.0,5521,,TurkSimpleHigh
650.0,5521,,TurkSimpleHigh
700.0,5521,,TurkSimpleHigh
750.0,5521,,TurkSimpleHigh
0.0,5522,,TurkSimpleHigh
50.0,5522,,TurkSimpleHigh
100.0,5522,,TurkSimpleHigh
150.0,5522,,TurkSimpleHigh
200.0,5522,-48.33333333333334,TurkSimpleHigh
250.0,5522,8.3,TurkSimpleHigh
300.0,5522,-96.33333333333331,TurkSimpleHigh
350.0,5522,-49.28571428571429,TurkSimpleHigh
400.0,5522,-34.8,TurkSimpleHigh
450.0,5522,-14.0,TurkSimpleHigh
500.0,5522,-66.0,TurkSimpleHigh
550.0,5522,,TurkSimpleHigh
600.0,5522,,TurkSimpleHigh
650.0,5522,,TurkSimpleHigh
700.0,5522,,TurkSimpleHigh
750.0,5522,,TurkSimpleHigh
0.0,5523,,TurkSimpleHigh
50.0,5523,,TurkSimpleHigh
100.0,5523,,TurkSimpleHigh
150.0,5523,,TurkSimpleHigh
200.0,5523,,TurkSimpleHigh
250.0,5523,,TurkSimpleHigh
300.0,5523,-57.57142857142857,TurkSimpleHigh
350.0,5523,-22.1,TurkSimpleHigh
400.0,5523,-152.16666666666666,TurkSimpleHigh
450.0,5523,-20.857142857142858,TurkSimpleHigh
500.0,5523,-139.0,TurkSimpleHigh
550.0,5523,,TurkSimpleHigh
600.0,5523,,TurkSimpleHigh
650.0,5523,,TurkSimpleHigh
700.0,5523,,TurkSimpleHigh
750.0,5523,,TurkSimpleHigh
0.0,5526,,TurkSimpleHigh
50.0,5526,,TurkSimpleHigh
100.0,5526,,TurkSimpleHigh
150.0,5526,,TurkSimpleHigh
200.0,5526,,TurkSimpleHigh
250.0,5526,301.6666666666667,TurkSimpleHigh
300.0,5526,-36.2,TurkSimpleHigh
350.0,5526,-123.83333333333331,TurkSimpleHigh
400.0,5526,-64.1111111111111,TurkSimpleHigh
450.0,5526,-121.0,TurkSimpleHigh
500.0,5526,-46.5,TurkSimpleHigh
550.0,5526,,TurkSimpleHigh
600.0,5526,,TurkSimpleHigh
650.0,5526,,TurkSimpleHigh
700.0,5526,,TurkSimpleHigh
750.0,5526,,TurkSimpleHigh
0.0,5527,,TurkSimpleHigh
50.0,5527,,TurkSimpleHigh
100.0,5527,,TurkSimpleHigh
150.0,5527,,TurkSimpleHigh
200.0,5527,55.0,TurkSimpleHigh
250.0,5527,-28.0,TurkSimpleHigh
300.0,5527,-17.8,TurkSimpleHigh
350.0,5527,-37.588235294117645,TurkSimpleHigh
400.0,5527,-55.25,TurkSimpleHigh
450.0,5527,,TurkSimpleHigh
500.0,5527,,TurkSimpleHigh
550.0,5527,,TurkSimpleHigh
600.0,5527,,TurkSimpleHigh
650.0,5527,,TurkSimpleHigh
700.0,5527,,TurkSimpleHigh
750.0,5527,,TurkSimpleHigh
0.0,5529,,TurkSimpleHigh
50.0,5529,,TurkSimpleHigh
100.0,5529,,TurkSimpleHigh
150.0,5529,,TurkSimpleHigh
200.0,5529,-82.0,TurkSimpleHigh
250.0,5529,-71.0,TurkSimpleHigh
300.0,5529,-148.375,TurkSimpleHigh
350.0,5529,-74.16666666666667,TurkSimpleHigh
400.0,5529,-27.09090909090909,TurkSimpleHigh
450.0,5529,-41.5,TurkSimpleHigh
500.0,5529,,TurkSimpleHigh
550.0,5529,,TurkSimpleHigh
600.0,5529,,TurkSimpleHigh
650.0,5529,,TurkSimpleHigh
700.0,5529,,TurkSimpleHigh
750.0,5529,,TurkSimpleHigh
0.0,5533,,TurkSimpleHigh
50.0,5533,,TurkSimpleHigh
100.0,5533,,TurkSimpleHigh
150.0,5533,,TurkSimpleHigh
200.0,5533,,TurkSimpleHigh
250.0,5533,,TurkSimpleHigh
300.0,5533,-65.75,TurkSimpleHigh
350.0,5533,-3.1666666666666665,TurkSimpleHigh
400.0,5533,-45.42857142857143,TurkSimpleHigh
450.0,5533,-82.42857142857143,TurkSimpleHigh
500.0,5533,-49.25,TurkSimpleHigh
550.0,5533,16.5,TurkSimpleHigh
600.0,5533,,TurkSimpleHigh
650.0,5533,,TurkSimpleHigh
700.0,5533,,TurkSimpleHigh
750.0,5533,,TurkSimpleHigh
0.0,5535,,TurkSimpleHigh
50.0,5535,,TurkSimpleHigh
100.0,5535,,TurkSimpleHigh
150.0,5535,,TurkSimpleHigh
200.0,5535,,TurkSimpleHigh
250.0,5535,,TurkSimpleHigh
300.0,5535,-155.5,TurkSimpleHigh
350.0,5535,-128.0,TurkSimpleHigh
400.0,5535,-10.5,TurkSimpleHigh
450.0,5535,-73.92307692307692,TurkSimpleHigh
500.0,5535,-97.0,TurkSimpleHigh
550.0,5535,,TurkSimpleHigh
600.0,5535,-0.5,TurkSimpleHigh
650.0,5535,,TurkSimpleHigh
700.0,5535,,TurkSimpleHigh
750.0,5535,,TurkSimpleHigh
0.0,5539,,TurkSimpleHigh
50.0,5539,,TurkSimpleHigh
100.0,5539,,TurkSimpleHigh
150.0,5539,-50.5,TurkSimpleHigh
200.0,5539,26.6,TurkSimpleHigh
250.0,5539,38.63636363636363,TurkSimpleHigh
300.0,5539,-84.3,TurkSimpleHigh
350.0,5539,-33.0,TurkSimpleHigh
400.0,5539,,TurkSimpleHigh
450.0,5539,,TurkSimpleHigh
500.0,5539,,TurkSimpleHigh
550.0,5539,,TurkSimpleHigh
600.0,5539,,TurkSimpleHigh
650.0,5539,,TurkSimpleHigh
700.0,5539,,TurkSimpleHigh
750.0,5539,,TurkSimpleHigh
0.0,5543,,TurkSimpleHigh
50.0,5543,,TurkSimpleHigh
100.0,5543,,TurkSimpleHigh
150.0,5543,,TurkSimpleHigh
200.0,5543,,TurkSimpleHigh
250.0,5543,10.5,TurkSimpleHigh
300.0,5543,-44.0,TurkSimpleHigh
350.0,5543,-12.909090909090908,TurkSimpleHigh
400.0,5543,77.66666666666667,TurkSimpleHigh
450.0,5543,6.333333333333332,TurkSimpleHigh
500.0,5543,21.0,TurkSimpleHigh
550.0,5543,,TurkSimpleHigh
600.0,5543,,TurkSimpleHigh
650.0,5543,,TurkSimpleHigh
700.0,5543,,TurkSimpleHigh
750.0,5543,,TurkSimpleHigh
0.0,5545,,TurkSimpleHigh
50.0,5545,,TurkSimpleHigh
100.0,5545,,TurkSimpleHigh
150.0,5545,,TurkSimpleHigh
200.0,5545,21.2,TurkSimpleHigh
250.0,5545,-46.846153846153854,TurkSimpleHigh
300.0,5545,-23.066666666666666,TurkSimpleHigh
350.0,5545,34.75,TurkSimpleHigh
400.0,5545,,TurkSimpleHigh
450.0,5545,,TurkSimpleHigh
500.0,5545,,TurkSimpleHigh
550.0,5545,,TurkSimpleHigh
600.0,5545,,TurkSimpleHigh
650.0,5545,,TurkSimpleHigh
700.0,5545,,TurkSimpleHigh
750.0,5545,,TurkSimpleHigh
0.0,5546,,TurkSimpleHigh
50.0,5546,,TurkSimpleHigh
100.0,5546,,TurkSimpleHigh
150.0,5546,,TurkSimpleHigh
200.0,5546,,TurkSimpleHigh
250.0,5546,,TurkSimpleHigh
300.0,5546,-38.0,TurkSimpleHigh
350.0,5546,-51.83333333333334,TurkSimpleHigh
400.0,5546,-146.625,TurkSimpleHigh
450.0,5546,-35.8,TurkSimpleHigh
500.0,5546,-33.142857142857146,TurkSimpleHigh
550.0,5546,-39.0,TurkSimpleHigh
600.0,5546,,TurkSimpleHigh
650.0,5546,,TurkSimpleHigh
700.0,5546,,TurkSimpleHigh
750.0,5546,,TurkSimpleHigh
0.0,5548,,TurkSimpleHigh
50.0,5548,,TurkSimpleHigh
100.0,5548,,TurkSimpleHigh
150.0,5548,,TurkSimpleHigh
200.0,5548,,TurkSimpleHigh
250.0,5548,-65.8,TurkSimpleHigh
300.0,5548,-49.9,TurkSimpleHigh
350.0,5548,-38.8125,TurkSimpleHigh
400.0,5548,13.25,TurkSimpleHigh
450.0,5548,,TurkSimpleHigh
500.0,5548,,TurkSimpleHigh
550.0,5548,,TurkSimpleHigh
600.0,5548,,TurkSimpleHigh
650.0,5548,,TurkSimpleHigh
700.0,5548,,TurkSimpleHigh
750.0,5548,,TurkSimpleHigh
0.0,5549,,TurkSimpleHigh
50.0,5549,,TurkSimpleHigh
100.0,5549,,TurkSimpleHigh
150.0,5549,,TurkSimpleHigh
200.0,5549,,TurkSimpleHigh
250.0,5549,-115.0,TurkSimpleHigh
300.0,5549,-121.0,TurkSimpleHigh
350.0,5549,-58.875,TurkSimpleHigh
400.0,5549,-33.6,TurkSimpleHigh
450.0,5549,33.55555555555556,TurkSimpleHigh
500.0,5549,-105.2,TurkSimpleHigh
550.0,5549,-110.5,TurkSimpleHigh
600.0,5549,,TurkSimpleHigh
650.0,5549,,TurkSimpleHigh
700.0,5549,,TurkSimpleHigh
750.0,5549,,TurkSimpleHigh
0.0,5550,,TurkSimpleHigh
50.0,5550,,TurkSimpleHigh
100.0,5550,,TurkSimpleHigh
150.0,5550,,TurkSimpleHigh
200.0,5550,,TurkSimpleHigh
250.0,5550,,TurkSimpleHigh
300.0,5550,-102.5,TurkSimpleHigh
350.0,5550,-88.7,TurkSimpleHigh
400.0,5550,-11.538461538461537,TurkSimpleHigh
450.0,5550,-41.4,TurkSimpleHigh
500.0,5550,-52.5,TurkSimpleHigh
550.0,5550,,TurkSimpleHigh
600.0,5550,,TurkSimpleHigh
650.0,5550,,TurkSimpleHigh
700.0,5550,,TurkSimpleHigh
750.0,5550,,TurkSimpleHigh
0.0,5559,,TurkSimpleHigh
50.0,5559,,TurkSimpleHigh
100.0,5559,98.5,TurkSimpleHigh
150.0,5559,34.0,TurkSimpleHigh
200.0,5559,9.0,TurkSimpleHigh
250.0,5559,31.54545454545455,TurkSimpleHigh
300.0,5559,,TurkSimpleHigh
350.0,5559,6.5,TurkSimpleHigh
400.0,5559,,TurkSimpleHigh
450.0,5559,,TurkSimpleHigh
500.0,5559,,TurkSimpleHigh
550.0,5559,,TurkSimpleHigh
600.0,5559,,TurkSimpleHigh
650.0,5559,,TurkSimpleHigh
700.0,5559,,TurkSimpleHigh
750.0,5559,,TurkSimpleHigh
0.0,5560,,TurkSimpleHigh
50.0,5560,,TurkSimpleHigh
100.0,5560,,TurkSimpleHigh
150.0,5560,,TurkSimpleHigh
200.0,5560,,TurkSimpleHigh
250.0,5560,,TurkSimpleHigh
300.0,5560,,TurkSimpleHigh
350.0,5560,74.5,TurkSimpleHigh
400.0,5560,-91.42857142857143,TurkSimpleHigh
450.0,5560,-26.63636363636364,TurkSimpleHigh
500.0,5560,-43.83333333333334,TurkSimpleHigh
550.0,5560,6.833333333333332,TurkSimpleHigh
600.0,5560,,TurkSimpleHigh
650.0,5560,,TurkSimpleHigh
700.0,5560,,TurkSimpleHigh
750.0,5560,,TurkSimpleHigh
0.0,5004,,TurkStimSelec
50.0,5004,,TurkStimSelec
100.0,5004,,TurkStimSelec
150.0,5004,,TurkStimSelec
200.0,5004,115.0,TurkStimSelec
250.0,5004,,TurkStimSelec
300.0,5004,,TurkStimSelec
350.0,5004,,TurkStimSelec
400.0,5004,,TurkStimSelec
450.0,5004,92.0,TurkStimSelec
500.0,5004,-146.75,TurkStimSelec
550.0,5004,-60.6,TurkStimSelec
600.0,5004,-121.0,TurkStimSelec
650.0,5004,,TurkStimSelec
700.0,5004,,TurkStimSelec
750.0,5004,,TurkStimSelec
0.0,5005,92.0,TurkStimSelec
50.0,5005,118.0,TurkStimSelec
100.0,5005,60.0,TurkStimSelec
150.0,5005,,TurkStimSelec
200.0,5005,-94.5,TurkStimSelec
250.0,5005,-8.25,TurkStimSelec
300.0,5005,,TurkStimSelec
350.0,5005,,TurkStimSelec
400.0,5005,-72.66666666666667,TurkStimSelec
450.0,5005,,TurkStimSelec
500.0,5005,,TurkStimSelec
550.0,5005,,TurkStimSelec
600.0,5005,,TurkStimSelec
650.0,5005,,TurkStimSelec
700.0,5005,,TurkStimSelec
750.0,5005,,TurkStimSelec
0.0,5009,,TurkStimSelec
50.0,5009,,TurkStimSelec
100.0,5009,,TurkStimSelec
150.0,5009,,TurkStimSelec
200.0,5009,,TurkStimSelec
250.0,5009,,TurkStimSelec
300.0,5009,,TurkStimSelec
350.0,5009,,TurkStimSelec
400.0,5009,16.5,TurkStimSelec
450.0,5009,-136.66666666666666,TurkStimSelec
500.0,5009,-133.0,TurkStimSelec
550.0,5009,9.5,TurkStimSelec
600.0,5009,-55.2,TurkStimSelec
650.0,5009,,TurkStimSelec
700.0,5009,,TurkStimSelec
750.0,5009,,TurkStimSelec
0.0,5011,,TurkStimSelec
50.0,5011,,TurkStimSelec
100.0,5011,,TurkStimSelec
150.0,5011,,TurkStimSelec
200.0,5011,,TurkStimSelec
250.0,5011,,TurkStimSelec
300.0,5011,,TurkStimSelec
350.0,5011,,TurkStimSelec
400.0,5011,,TurkStimSelec
450.0,5011,43.0,TurkStimSelec
500.0,5011,-228.75,TurkStimSelec
550.0,5011,-69.0,TurkStimSelec
600.0,5011,,TurkStimSelec
650.0,5011,,TurkStimSelec
700.0,5011,,TurkStimSelec
750.0,5011,,TurkStimSelec
0.0,5012,,TurkStimSelec
50.0,5012,,TurkStimSelec
100.0,5012,52.66666666666666,TurkStimSelec
150.0,5012,,TurkStimSelec
200.0,5012,-383.0,TurkStimSelec
250.0,5012,31.2,TurkStimSelec
300.0,5012,-121.0,TurkStimSelec
350.0,5012,-128.5,TurkStimSelec
400.0,5012,,TurkStimSelec
450.0,5012,,TurkStimSelec
500.0,5012,,TurkStimSelec
550.0,5012,,TurkStimSelec
600.0,5012,,TurkStimSelec
650.0,5012,,TurkStimSelec
700.0,5012,,TurkStimSelec
750.0,5012,,TurkStimSelec
0.0,5013,,TurkStimSelec
50.0,5013,,TurkStimSelec
100.0,5013,,TurkStimSelec
150.0,5013,,TurkStimSelec
200.0,5013,65.75,TurkStimSelec
250.0,5013,-36.2,TurkStimSelec
300.0,5013,-52.6,TurkStimSelec
350.0,5013,29.5,TurkStimSelec
400.0,5013,-93.5,TurkStimSelec
450.0,5013,,TurkStimSelec
500.0,5013,,TurkStimSelec
550.0,5013,,TurkStimSelec
600.0,5013,,TurkStimSelec
650.0,5013,,TurkStimSelec
700.0,5013,,TurkStimSelec
750.0,5013,,TurkStimSelec
0.0,5015,,TurkStimSelec
50.0,5015,,TurkStimSelec
100.0,5015,,TurkStimSelec
150.0,5015,31.33333333333333,TurkStimSelec
200.0,5015,-48.83333333333334,TurkStimSelec
250.0,5015,-30.75,TurkStimSelec
300.0,5015,-1.5,TurkStimSelec
350.0,5015,54.5,TurkStimSelec
400.0,5015,,TurkStimSelec
450.0,5015,,TurkStimSelec
500.0,5015,,TurkStimSelec
550.0,5015,,TurkStimSelec
600.0,5015,,TurkStimSelec
650.0,5015,,TurkStimSelec
700.0,5015,,TurkStimSelec
750.0,5015,,TurkStimSelec
0.0,5016,,TurkStimSelec
50.0,5016,,TurkStimSelec
100.0,5016,,TurkStimSelec
150.0,5016,12.2,TurkStimSelec
200.0,5016,34.6,TurkStimSelec
250.0,5016,-83.33333333333333,TurkStimSelec
300.0,5016,,TurkStimSelec
350.0,5016,,TurkStimSelec
400.0,5016,,TurkStimSelec
450.0,5016,-18.0,TurkStimSelec
500.0,5016,,TurkStimSelec
550.0,5016,,TurkStimSelec
600.0,5016,,TurkStimSelec
650.0,5016,,TurkStimSelec
700.0,5016,,TurkStimSelec
750.0,5016,,TurkStimSelec
0.0,5017,,TurkStimSelec
50.0,5017,,TurkStimSelec
100.0,5017,,TurkStimSelec
150.0,5017,,TurkStimSelec
200.0,5017,,TurkStimSelec
250.0,5017,-23.0,TurkStimSelec
300.0,5017,,TurkStimSelec
350.0,5017,16.0,TurkStimSelec
400.0,5017,-49.42857142857143,TurkStimSelec
450.0,5017,-60.16666666666666,TurkStimSelec
500.0,5017,,TurkStimSelec
550.0,5017,,TurkStimSelec
600.0,5017,,TurkStimSelec
650.0,5017,,TurkStimSelec
700.0,5017,,TurkStimSelec
750.0,5017,,TurkStimSelec
0.0,5019,,TurkStimSelec
50.0,5019,,TurkStimSelec
100.0,5019,,TurkStimSelec
150.0,5019,141.8,TurkStimSelec
200.0,5019,4.285714285714286,TurkStimSelec
250.0,5019,-17.625,TurkStimSelec
300.0,5019,,TurkStimSelec
350.0,5019,,TurkStimSelec
400.0,5019,,TurkStimSelec
450.0,5019,,TurkStimSelec
500.0,5019,,TurkStimSelec
550.0,5019,,TurkStimSelec
600.0,5019,,TurkStimSelec
650.0,5019,,TurkStimSelec
700.0,5019,,TurkStimSelec
750.0,5019,,TurkStimSelec
0.0,5020,,TurkStimSelec
50.0,5020,,TurkStimSelec
100.0,5020,,TurkStimSelec
150.0,5020,,TurkStimSelec
200.0,5020,,TurkStimSelec
250.0,5020,-39.0,TurkStimSelec
300.0,5020,313.5,TurkStimSelec
350.0,5020,-74.5,TurkStimSelec
400.0,5020,-60.33333333333334,TurkStimSelec
450.0,5020,-17.6,TurkStimSelec
500.0,5020,,TurkStimSelec
550.0,5020,,TurkStimSelec
600.0,5020,,TurkStimSelec
650.0,5020,,TurkStimSelec
700.0,5020,,TurkStimSelec
750.0,5020,,TurkStimSelec
0.0,5023,,TurkStimSelec
50.0,5023,,TurkStimSelec
100.0,5023,,TurkStimSelec
150.0,5023,,TurkStimSelec
200.0,5023,,TurkStimSelec
250.0,5023,,TurkStimSelec
300.0,5023,57.66666666666666,TurkStimSelec
350.0,5023,-5.333333333333333,TurkStimSelec
400.0,5023,-30.42857142857143,TurkStimSelec
450.0,5023,-80.66666666666667,TurkStimSelec
500.0,5023,,TurkStimSelec
550.0,5023,,TurkStimSelec
600.0,5023,,TurkStimSelec
650.0,5023,,TurkStimSelec
700.0,5023,,TurkStimSelec
750.0,5023,,TurkStimSelec
0.0,5025,,TurkStimSelec
50.0,5025,,TurkStimSelec
100.0,5025,108.0,TurkStimSelec
150.0,5025,9.857142857142858,TurkStimSelec
200.0,5025,-65.66666666666667,TurkStimSelec
250.0,5025,-3.0,TurkStimSelec
300.0,5025,,TurkStimSelec
350.0,5025,,TurkStimSelec
400.0,5025,,TurkStimSelec
450.0,5025,,TurkStimSelec
500.0,5025,,TurkStimSelec
550.0,5025,,TurkStimSelec
600.0,5025,,TurkStimSelec
650.0,5025,,TurkStimSelec
700.0,5025,,TurkStimSelec
750.0,5025,,TurkStimSelec
0.0,5028,,TurkStimSelec
50.0,5028,,TurkStimSelec
100.0,5028,,TurkStimSelec
150.0,5028,,TurkStimSelec
200.0,5028,,TurkStimSelec
250.0,5028,,TurkStimSelec
300.0,5028,,TurkStimSelec
350.0,5028,-40.42857142857143,TurkStimSelec
400.0,5028,-10.333333333333334,TurkStimSelec
450.0,5028,-88.0,TurkStimSelec
500.0,5028,,TurkStimSelec
550.0,5028,,TurkStimSelec
600.0,5028,,TurkStimSelec
650.0,5028,,TurkStimSelec
700.0,5028,,TurkStimSelec
750.0,5028,,TurkStimSelec
0.0,5030,,TurkStimSelec
50.0,5030,,TurkStimSelec
100.0,5030,,TurkStimSelec
150.0,5030,,TurkStimSelec
200.0,5030,,TurkStimSelec
250.0,5030,,TurkStimSelec
300.0,5030,,TurkStimSelec
350.0,5030,-1.6666666666666667,TurkStimSelec
400.0,5030,-241.33333333333331,TurkStimSelec
450.0,5030,-138.16666666666666,TurkStimSelec
500.0,5030,-109.5,TurkStimSelec
550.0,5030,,TurkStimSelec
600.0,5030,,TurkStimSelec
650.0,5030,,TurkStimSelec
700.0,5030,,TurkStimSelec
750.0,5030,,TurkStimSelec
0.0,5031,,TurkStimSelec
50.0,5031,,TurkStimSelec
100.0,5031,,TurkStimSelec
150.0,5031,82.5,TurkStimSelec
200.0,5031,32.5,TurkStimSelec
250.0,5031,63.5,TurkStimSelec
300.0,5031,52.714285714285715,TurkStimSelec
350.0,5031,-17.0,TurkStimSelec
400.0,5031,,TurkStimSelec
450.0,5031,,TurkStimSelec
500.0,5031,,TurkStimSelec
550.0,5031,,TurkStimSelec
600.0,5031,,TurkStimSelec
650.0,5031,,TurkStimSelec
700.0,5031,,TurkStimSelec
750.0,5031,,TurkStimSelec
0.0,5032,,TurkStimSelec
50.0,5032,,TurkStimSelec
100.0,5032,,TurkStimSelec
150.0,5032,,TurkStimSelec
200.0,5032,109.0,TurkStimSelec
250.0,5032,26.8,TurkStimSelec
300.0,5032,-8.0,TurkStimSelec
350.0,5032,8.0,TurkStimSelec
400.0,5032,,TurkStimSelec
450.0,5032,,TurkStimSelec
500.0,5032,,TurkStimSelec
550.0,5032,,TurkStimSelec
600.0,5032,,TurkStimSelec
650.0,5032,,TurkStimSelec
700.0,5032,,TurkStimSelec
750.0,5032,,TurkStimSelec
0.0,5033,,TurkStimSelec
50.0,5033,,TurkStimSelec
100.0,5033,,TurkStimSelec
150.0,5033,,TurkStimSelec
200.0,5033,,TurkStimSelec
250.0,5033,,TurkStimSelec
300.0,5033,,TurkStimSelec
350.0,5033,,TurkStimSelec
400.0,5033,-15.666666666666664,TurkStimSelec
450.0,5033,-56.714285714285715,TurkStimSelec
500.0,5033,-49.75,TurkStimSelec
550.0,5033,,TurkStimSelec
600.0,5033,,TurkStimSelec
650.0,5033,,TurkStimSelec
700.0,5033,,TurkStimSelec
750.0,5033,,TurkStimSelec
0.0,5035,203.0,TurkStimSelec
50.0,5035,69.5,TurkStimSelec
100.0,5035,54.6,TurkStimSelec
150.0,5035,41.16666666666666,TurkStimSelec
200.0,5035,69.0,TurkStimSelec
250.0,5035,26.66666666666667,TurkStimSelec
300.0,5035,,TurkStimSelec
350.0,5035,,TurkStimSelec
400.0,5035,,TurkStimSelec
450.0,5035,,TurkStimSelec
500.0,5035,,TurkStimSelec
550.0,5035,,TurkStimSelec
600.0,5035,,TurkStimSelec
650.0,5035,,TurkStimSelec
700.0,5035,,TurkStimSelec
750.0,5035,,TurkStimSelec
0.0,5036,,TurkStimSelec
50.0,5036,,TurkStimSelec
100.0,5036,,TurkStimSelec
150.0,5036,,TurkStimSelec
200.0,5036,-84.0,TurkStimSelec
250.0,5036,-12.857142857142858,TurkStimSelec
300.0,5036,-53.33333333333334,TurkStimSelec
350.0,5036,,TurkStimSelec
400.0,5036,,TurkStimSelec
450.0,5036,,TurkStimSelec
500.0,5036,,TurkStimSelec
550.0,5036,,TurkStimSelec
600.0,5036,,TurkStimSelec
650.0,5036,,TurkStimSelec
700.0,5036,,TurkStimSelec
750.0,5036,,TurkStimSelec
0.0,5037,,TurkStimSelec
50.0,5037,,TurkStimSelec
100.0,5037,-26.66666666666667,TurkStimSelec
150.0,5037,,TurkStimSelec
200.0,5037,27.33333333333333,TurkStimSelec
250.0,5037,27.88888888888889,TurkStimSelec
300.0,5037,42.0,TurkStimSelec
350.0,5037,,TurkStimSelec
400.0,5037,,TurkStimSelec
450.0,5037,,TurkStimSelec
